"area","price","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Lot.Shape","Land.Contour","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition"
2599,333168,60,"RL",108,14774,"Pave","IR1","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",9,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",165,"Gd","TA","PConc","Gd","TA","Unf",0,0,1393,1393,"GasA","Ex","Y",1422,1177,0,0,0,2,1,4,1,"Gd",10,"Typ",1,"SomeAggedLvls",1999,"Fin",3,779,"TA","TA","Y",668,30,0,0,0,0,0,5,2010,"WD ","Normal"
2475,355000,60,"RL",60,17433,"Pave","SomeAggedLvls","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",114,"Gd","TA","PConc","SomeAggedLvls","TA","Unf",0,0,1629,1629,"GasA","Ex","Y",1645,830,0,0,0,2,1,4,1,"Gd",7,"Typ",1,"Attchd",1998,"Fin",3,962,"TA","TA","Y",23,172,0,0,256,0,0,1,2010,"WD ","Normal"
1720,260400,20,"RL",59,10593,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",7,5,1996,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",338,"Gd","TA","PConc","Gd","TA","GLQ",919,0,801,1720,"GasA","Ex","Y",1720,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd",1996,"Fin",2,527,"TA","TA","Y",240,56,154,0,0,0,0,3,2010,"WD ","Normal"
2622,325000,60,"RL",98,12256,"Pave","IR1","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",8,5,1994,1995,"Gable","CompShg","HdBoard","HdBoard","BrkFace",362,"Gd","TA","PConc","SomeAggedLvls","TA","GLQ",1032,0,431,1463,"GasA","Ex","Y",1500,1122,0,1,0,2,1,3,1,"Gd",9,"Typ",2,"Attchd",1994,"RFn",2,712,"TA","TA","Y",186,32,0,0,0,0,0,4,2010,"WD ","Normal"
2270,290000,60,"RL",92,11764,"Pave","IR1","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",8,7,1999,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",348,"Gd","TA","PConc","Gd","TA","GLQ",524,0,628,1152,"GasA","Ex","Y",1164,1106,0,0,0,2,1,4,1,"Gd",9,"Typ",1,"Attchd",1999,"Fin",3,671,"TA","TA","Y",132,57,0,0,0,0,0,4,2010,"WD ","Normal"
1839,221000,60,"RL",58,16770,"Pave","SomeAggedLvls","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",30,"Gd","TA","PConc","Gd","TA","Unf",0,0,1195,1195,"GasA","Gd","Y",1195,644,0,0,0,2,1,4,1,"TA",7,"Typ",0,"Attchd",1998,"Fin",2,486,"TA","TA","Y",0,81,0,0,0,0,0,6,2010,"WD ","Normal"
3238,410000,50,"RL",56,14720,"Pave","IR1","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",8,5,1995,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",579,"Gd","TA","PConc","Gd","TA","GLQ",816,0,1217,2033,"GasA","Ex","Y",2053,1185,0,1,0,2,1,4,1,"Gd",9,"Typ",1,"Attchd",1996,"Fin",3,666,"TA","TA","Y",283,86,0,0,0,0,0,3,2010,"WD ","Normal"
1595,221500,20,"RL",73,8987,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",226,"Gd","TA","PConc","Gd","TA","Unf",0,0,1595,1595,"GasA","Ex","Y",1595,0,0,0,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd",2005,"RFn",3,880,"TA","TA","Y",144,0,0,0,0,0,0,5,2010,"WD ","Normal"
1218,204500,20,"SomeAggedLvls",92,9215,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",7,5,2009,2010,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Unf",0,0,1218,1218,"GasA","Ex","Y",1218,0,0,0,0,2,0,2,1,"Gd",4,"Typ",0,"Attchd",2009,"RFn",2,676,"TA","TA","Y",0,136,0,0,0,0,0,4,2010,"SomeAggedLvls","SomeAggedLvls"
1547,215200,60,"SomeAggedLvls",72,8640,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","GLQ",24,0,732,756,"GasA","Ex","Y",764,783,0,0,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",2009,"Unf",2,614,"TA","TA","Y",169,45,0,0,0,0,0,6,2010,"SomeAggedLvls","Normal"
1566,262500,20,"SomeAggedLvls",75,9000,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","SomeAggedLvls",36,"Gd","TA","PConc","Gd","TA","GLQ",1078,0,488,1566,"GasA","Ex","Y",1566,0,0,1,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd",2008,"RFn",2,750,"TA","TA","Y",144,168,0,0,0,0,0,4,2010,"WD ","Normal"
1947,254900,60,"SomeAggedLvls",100,12552,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","GLQ",222,0,769,991,"GasA","Ex","Y",991,956,0,0,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd",2004,"RFn",2,678,"TA","TA","Y",0,136,0,0,0,0,0,5,2010,"WD ","Normal"
1468,271500,20,"SomeAggedLvls",84,10440,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","SomeAggedLvls","TA","GLQ",1414,0,54,1468,"GasA","Ex","Y",1468,0,0,1,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd",2005,"Fin",2,528,"TA","TA","Y",0,102,0,0,216,0,0,5,2010,"WD ","Normal"
2084,233000,60,"RL",76,10142,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","GLQ",656,0,300,956,"GasA","Ex","Y",956,1128,0,1,0,2,1,4,1,"Gd",8,"Typ",0,"SomeAggedLvls",2004,"RFn",2,618,"TA","TA","Y",0,45,0,0,0,0,0,1,2010,"WD ","Normal"
1659,181000,60,"RL",70,11920,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",122,"Gd","TA","PConc","Gd","TA","Unf",0,0,831,831,"GasA","Ex","Y",831,828,0,0,0,2,1,3,1,"Gd",8,"Typ",0,"Attchd",2004,"RFn",2,484,"TA","TA","Y",144,68,0,0,0,0,0,4,2010,"WD ","Normal"
923,143000,120,"RL",50,8012,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","1Story",6,5,1980,1980,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","Gd","TA","SomeAggedLvls",543,119,261,923,"GasA","TA","Y",923,0,0,0,0,2,0,2,1,"TA",5,"Typ",1,"Attchd",1980,"RFn",1,264,"TA","TA","Y",80,0,0,0,0,0,0,5,2010,"WD ","Normal"
1845,189000,60,"RL",70,11218,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",6,5,1992,1992,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","Gd","TA","Unf",0,0,1055,1055,"GasA","Ex","Y",1055,790,0,0,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd",1992,"RFn",2,462,"TA","TA","Y",635,104,0,0,0,0,400,5,2010,"WD ","Normal"
918,99500,120,"RL",55,7892,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","1Story",6,5,1979,1979,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","Gd","TA","Unf",0,0,918,918,"GasA","TA","Y",918,0,0,0,0,2,0,2,1,"TA",5,"Typ",1,"Attchd",1979,"Unf",1,264,"TA","TA","Y",28,0,0,0,0,0,0,4,2010,"WD ","Normal"
752,125000,120,"RL",50,7175,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","1Story",6,5,1984,1984,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","Gd","TA","ALQ",623,121,0,744,"GasA","TA","Y",752,0,0,1,0,1,0,2,1,"TA",4,"Typ",0,"Attchd",1984,"Unf",1,264,"TA","TA","Y",353,0,0,0,90,0,0,2,2010,"WD ","Normal"
1097,152000,20,"RL",81,9672,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",6,5,1984,1985,"Hip","CompShg","HdBoard","SomeAggedLvls","None",0,"TA","TA","PConc","Gd","TA","GLQ",338,0,702,1040,"GasA","TA","Y",1097,0,0,0,0,2,0,3,1,"TA",6,"Typ",0,"Attchd",1986,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,0,5,2010,"WD ","Normal"
1564,171000,60,"RL",70,8400,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",6,6,1980,1981,"Gable","CompShg","HdBoard","HdBoard","BrkFace",130,"TA","TA","CBlock","Gd","TA","Unf",0,0,650,650,"GasA","TA","Y",888,676,0,0,0,2,1,3,1,"TA",7,"Typ",1,"Attchd",1980,"Unf",2,476,"TA","TA","Y",0,50,0,0,204,0,0,4,2010,"WD ","Normal"
1012,67500,30,"SomeAggedLvls",70,9800,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1Story",5,5,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","SomeAggedLvls","BrkTil","TA","TA","Unf",0,0,816,816,"GasA","TA","SomeAggedLvls",1012,0,0,0,0,1,0,2,1,"TA",5,"Typ",0,"Detchd",1920,"Unf",1,429,"TA","TA","Y",121,0,80,0,0,0,0,4,2010,"WD ","Normal"
1155,148000,85,"RL",88,11782,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","SomeAggedLvls",5,7,1961,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","ALQ",899,0,210,1109,"GasA","TA","Y",1155,0,0,1,0,1,0,3,1,"Gd",6,"SomeAggedLvls",0,"Detchd",1987,"Unf",2,576,"TA","TA","Y",192,0,0,0,0,0,400,6,2010,"WD ","Normal"
894,138500,20,"RL",65,8450,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1Story",5,8,1965,2009,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","SomeAggedLvls","CBlock","TA","TA","GLQ",553,117,224,894,"GasA","Ex","Y",894,0,0,1,0,1,0,3,1,"TA",5,"Typ",1,"Detchd",1973,"Unf",1,336,"TA","TA","Y",416,144,0,0,0,0,0,4,2010,"WD ","Normal"
1040,133000,20,"RL",75,7500,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1Story",5,5,1963,1963,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","ALQ",824,0,216,1040,"GasA","SomeAggedLvls","Y",1040,0,0,1,0,1,1,3,1,"TA",5,"Typ",0,"Attchd",1963,"Fin",1,308,"TA","TA","Y",0,0,220,0,0,0,0,6,2010,"WD ","Normal"
1494,169000,20,"RL",39,15410,"Pave","IR1","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1Story",6,6,1974,2002,"Hip","CompShg","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls",250,"TA","SomeAggedLvls","CBlock","TA","TA","SomeAggedLvls",126,859,223,1208,"GasA","Ex","Y",1494,0,0,1,0,2,0,3,1,"TA",7,"Typ",2,"Attchd",1974,"Fin",2,461,"TA","TA","Y",296,0,186,0,0,0,0,4,2010,"WD ","SomeAggedLvls"
1923,190000,60,"RL",107,10186,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","GLQ",674,0,76,750,"GasA","Ex","Y",1061,862,0,1,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd",1992,"RFn",2,564,"TA","TA","Y",240,39,0,0,0,0,0,6,2010,"WD ","Normal"
2349,362500,60,"RL",85,13143,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",8,5,1993,1993,"Gable","CompShg","HdBoard","SomeAggedLvls","BrkFace",504,"Gd","TA","PConc","Gd","TA","SomeAggedLvls",250,981,0,1231,"GasA","Ex","Y",1251,1098,0,1,0,2,1,4,1,"Gd",9,"Typ",1,"Attchd",1993,"RFn",3,762,"TA","TA","Y",32,130,0,0,0,0,0,6,2010,"WD ","Normal"
2225,285000,60,"RL",88,11134,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",8,5,1992,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",180,"Gd","TA","PConc","Gd","TA","GLQ",1129,0,261,1390,"GasA","Ex","Y",1402,823,0,1,0,2,1,4,1,"Gd",7,"Typ",1,"Attchd",1992,"RFn",3,713,"TA","TA","Y",198,30,0,0,0,0,0,6,2010,"WD ","Normal"
1488,260000,120,"SomeAggedLvls",25,4835,"Pave","IR1","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","1Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","SomeAggedLvls","TA","GLQ",1298,0,190,1488,"GasA","Ex","Y",1488,0,0,1,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd",2004,"Fin",2,506,"TA","TA","Y",168,50,0,0,0,0,0,3,2010,"WD ","Normal"
1680,190000,160,"SomeAggedLvls",39,3515,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Unf",0,0,840,840,"GasA","Ex","Y",840,840,0,0,0,2,1,2,1,"Gd",3,"Typ",0,"Attchd",2004,"RFn",2,588,"TA","TA","Y",0,111,0,0,0,0,0,1,2010,"WD ","Normal"
1200,155000,160,"SomeAggedLvls",30,3215,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","BrkFace",120,"Gd","TA","PConc","Gd","TA","GLQ",280,0,320,600,"GasA","Ex","Y",600,600,0,0,0,2,1,2,1,"Gd",4,"Typ",0,"Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,0,4,2010,"SomeAggedLvls","Normal"
1200,151000,160,"SomeAggedLvls",30,3182,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","Unf",0,0,600,600,"GasA","Ex","Y",600,600,0,0,0,2,1,2,1,"Gd",4,"Typ",0,"Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,0,6,2010,"WD ","Normal"
1200,149500,160,"SomeAggedLvls",24,2544,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","GLQ",368,42,190,600,"GasA","Ex","Y",600,600,0,1,0,2,1,2,1,"Gd",4,"Typ",0,"Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,0,2,2010,"WD ","Normal"
1236,152000,160,"SomeAggedLvls",24,2544,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",216,"Gd","TA","PConc","Gd","TA","GLQ",376,0,224,600,"GasA","Ex","Y",600,636,0,1,0,2,1,2,1,"Gd",4,"Typ",0,"Detchd",2005,"RFn",2,480,"TA","TA","Y",0,166,0,0,0,0,0,5,2010,"WD ","Normal"
1416,155000,160,"SomeAggedLvls",24,2572,"Pave","Reg","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",7,5,1999,1999,"Hip","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","ALQ",604,0,92,696,"GasA","Ex","Y",696,720,0,1,0,2,1,3,1,"Gd",6,"Typ",0,"Detchd",1999,"Unf",2,484,"TA","TA","Y",0,44,0,0,0,0,0,5,2010,"WD ","Normal"
1418,267916,20,"SomeAggedLvls",57,12853,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",8,5,2010,2010,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"Gd","TA","PConc","SomeAggedLvls","SomeAggedLvls","GLQ",1032,0,610,1642,"GasA","Ex","Y",1418,0,0,1,0,1,1,1,1,"Gd",6,"Typ",1,"Attchd",2010,"RFn",3,852,"TA","TA","Y",160,192,0,224,0,0,0,4,2010,"SomeAggedLvls","SomeAggedLvls"
1848,254000,60,"SomeAggedLvls",68,7379,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",8,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","GLQ",484,0,491,975,"GasA","Ex","Y",975,873,0,1,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",2000,"RFn",2,592,"TA","TA","Y",280,184,0,0,0,0,0,4,2010,"WD ","Normal"
788,155000,120,"RL",30,4420,"Pave","IR1","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","1Story",8,5,1980,1980,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","TA","GLQ",728,0,0,728,"GasA","TA","Y",788,0,0,1,0,1,0,1,1,"Gd",3,"Typ",1,"Detchd",1980,"Fin",2,484,"TA","TA","Y",133,42,0,0,0,0,0,6,2010,"WD ","Normal"
1226,206000,120,"RL",40,3880,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","1Story",8,6,1978,1978,"Gable","CompShg","Wd Sdng","SomeAggedLvls","None",0,"Gd","TA","CBlock","Gd","TA","GLQ",1052,0,174,1226,"GasA","TA","Y",1226,0,0,1,0,1,0,1,1,"Gd",4,"Typ",1,"Attchd",1978,"Fin",2,484,"TA","TA","Y",223,78,0,0,0,0,0,1,2010,"WD ","Normal"
1492,230000,20,"SomeAggedLvls",80,8000,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","GLQ",833,0,659,1492,"GasA","Ex","Y",1492,0,0,1,0,2,0,3,1,"Gd",6,"Typ",1,"Attchd",2002,"RFn",2,596,"TA","TA","Y",277,137,0,0,0,0,0,4,2010,"WD ","Normal"
2495,243500,60,"RL",80,10791,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",6,5,1993,1993,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","GLQ",1137,0,143,1280,"GasA","Ex","Y",1280,1215,0,1,0,2,1,4,1,"Gd",9,"Typ",1,"Attchd",1993,"Unf",2,660,"TA","TA","Y",224,32,0,0,0,0,0,3,2010,"WD ","Normal"
1714,196500,60,"RL",80,10421,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,1988,1988,"Gable","CompShg","HdBoard","HdBoard","BrkFace",42,"TA","TA","CBlock","Gd","TA","GLQ",394,0,586,980,"GasA","TA","Y",980,734,0,0,0,2,1,3,1,"TA",7,"Typ",1,"Attchd",1988,"Unf",2,496,"TA","TA","Y",228,66,156,0,0,0,500,3,2010,"WD ","Normal"
1381,197500,20,"RL",78,9360,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",6,7,1972,2006,"Hip","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","TA","TA","ALQ",982,0,179,1161,"GasA","TA","Y",1381,0,0,1,0,1,1,3,1,"Gd",5,"Typ",1,"Attchd",1972,"RFn",2,676,"TA","TA","Y",0,0,0,0,0,0,0,3,2010,"WD ","Normal"
1645,171000,60,"RL",80,9600,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",6,6,1971,1971,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","ALQ",329,0,386,715,"GasA","TA","Y",930,715,0,0,0,1,2,4,1,"TA",7,"Typ",0,"Attchd",1971,"RFn",2,441,"TA","TA","Y",0,78,0,0,0,0,0,6,2010,"WD ","Normal"
1232,142250,20,"RL",80,9600,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Hip","CompShg","VinylSd","VinylSd","BrkFace",172,"TA","TA","CBlock","TA","TA","SomeAggedLvls",698,0,534,1232,"GasA","TA","Y",1232,0,0,1,0,1,1,3,1,"TA",6,"Typ",0,"Attchd",1966,"RFn",2,490,"TA","TA","Y",0,224,0,0,0,0,0,4,2010,"WD ","Normal"
1209,159000,20,"RL",90,9900,"Pave","Reg","Lvl","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","SomeAggedLvls",1059,0,150,1209,"GasA","Gd","Y",1209,0,0,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd",1966,"RFn",2,504,"TA","TA","Y",0,0,120,0,0,0,0,4,2010,"SomeAggedLvls","Normal"
1510,178900,20,"RL",88,9680,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Gable","CompShg","Wd Sdng","SomeAggedLvls","BrkFace",268,"TA","TA","CBlock","TA","TA","SomeAggedLvls",1010,0,500,1510,"GasA","Ex","Y",1510,0,0,1,0,2,0,3,1,"Gd",6,"Typ",0,"Attchd",1967,"RFn",2,517,"TA","TA","Y",0,40,0,0,204,0,0,4,2010,"WD ","Normal"
1054,137500,85,"RL",80,8800,"Pave","Reg","Lvl","Inside","Gtl","NAmes","SomeAggedLvls","Norm","1Fam","SomeAggedLvls",6,7,1963,1963,"Gable","CompShg","MetalSd","MetalSd","BrkFace",156,"TA","SomeAggedLvls","PConc","TA","TA","GLQ",763,0,173,936,"GasA","Ex","Y",1054,0,0,1,0,1,0,3,1,"Gd",6,"Typ",0,"Attchd",1963,"RFn",2,480,"TA","TA","Y",120,0,0,0,0,0,0,5,2010,"WD ","SomeAggedLvls"
1078,142125,20,"RL",68,9717,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1950,1996,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","GLQ",49,1029,0,1078,"GasA","Gd","Y",1078,0,0,1,0,1,0,2,1,"Gd",5,"Typ",0,"Attchd",1950,"Unf",1,240,"TA","TA","Y",366,0,112,0,0,0,0,4,2010,"WD ","Normal"
2461,197600,50,"RL",68,9724,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",5,7,1952,2002,"Gable","CompShg","MetalSd","MetalSd","BrkFace",265,"Gd","TA","CBlock","TA","TA","SomeAggedLvls",670,0,470,1140,"GasA","Gd","Y",1929,532,0,0,0,2,0,3,1,"TA",7,"SomeAggedLvls",2,"Detchd",1994,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,0,3,2010,"WD ","Normal"
1556,172500,50,"RL",120,17360,"Pave","Reg","Lvl","Corner","Gtl","NAmes","SomeAggedLvls","Norm","1Fam","1.5Fin",6,6,1949,1950,"Gable","CompShg","MetalSd","MetalSd","SomeAggedLvls",340,"TA","SomeAggedLvls","CBlock","TA","TA","SomeAggedLvls",300,0,482,782,"GasA","TA","Y",1019,537,0,0,0,2,0,3,1,"TA",6,"Typ",1,"Attchd",1949,"Unf",2,470,"TA","TA","Y",0,0,150,0,0,0,0,1,2010,"WD ","Normal"
1063,128000,20,"RL",80,9920,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1954,1954,"Gable","CompShg","HdBoard","HdBoard","SomeAggedLvls",110,"TA","TA","CBlock","TA","TA","SomeAggedLvls",354,290,412,1056,"GasA","TA","Y",1063,0,0,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd",1954,"RFn",1,280,"TA","TA","Y",0,0,164,0,0,0,0,2,2010,"WD ","Normal"
